cf01_seed_id,canonical_search_key,input_doi,input_citation,resolution_status,resolution_method,openalex_id,resolved_doi,resolved_title,resolved_year,match_score,match_margin,match_details_json,cited_by_count_metadata,referenced_work_count_metadata,resolution_error,citation_expansion_cutoff,outcome_opened
CF01S0186,SF06:SF06P082,,Ghazoul et al. (1998) Journal of Ecology 86:462- 473,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2034343374,10.1046/j.1365-2745.1998.00270.x,"Disturbance‐induced density‐dependent seed set in Shorea siamensis (Dipterocarpaceae), a tropical forest tree",1998,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1365-2745.1998.00270.x"", ""crossref_title"": ""Disturbance\u2010induced density\u2010dependent seed set in <i>Shorea siamensis</i> (Dipterocarpaceae), a tropical forest tree"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",224,50,,2026-09-18,no
CF01S0187,SF06:SF06P083,,Gigord et al. (1999) Biological Conservation 88:43- 51,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1982142119,10.1016/s0006-3207(98)00092-5,"Effects of habitat fragmentation on Dombeya acutangula (Sterculiaceae), a native tree on La Réunion (Indian Ocean)",1999,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(98)00092-5"", ""crossref_title"": ""Effects of habitat fragmentation on Dombeya acutangula (Sterculiaceae), a native tree on La R\u00e9union (Indian Ocean)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",62,55,,2026-09-18,no
CF01S0188,SF06:SF06P084,,Gonzalez Varo et al. (2010) Journal of Applied Ecology 47:1242- 1252,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1111/j.1365-2664.2010.01879.x"", ""crossref_title"": ""Linking genetic diversity, mating patterns and progeny performance in fragmented populations of a Mediterranean shrub"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0189,SF06:SF06P085,,González-Robles et al. (2021) Molecular Ecology 30:3408- 3421,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1111/mec.15950"", ""crossref_title"": ""Extensive pollen\u2010mediated gene flow across intensively managed landscapes in an insect\u2010pollinated shrub native to semiarid habitats"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0190,SF06:SF06P086,,González-Varo et al. (2009) Biological Conservation 142:1058- 1065,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1016/j.biocon.2009.01.017"", ""crossref_title"": ""Effects of fragmentation on pollinator assemblage, pollen limitation and seed production of Mediterranean myrtle (Myrtus communis)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0191,SF06:SF06P087,,Grilli et al. (2013) Forest ecology and management 310:442- 449,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2068637411,10.1016/j.foreco.2013.08.052,Linking mycorrhizal fungi and soil nutrients to vegetative and reproductive ruderal plant development in a fragmented forest at central Argentina,2013,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2013.08.052"", ""crossref_title"": ""Linking mycorrhizal fungi and soil nutrients to vegetative and reproductive ruderal plant development in a fragmented forest at central Argentina"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",21,62,,2026-09-18,no
CF01S0192,SF06:SF06P088,,Groom (2001) Biol Conserv 100:55- 63,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1996677684,10.1016/s0006-3207(00)00207-x,"Consequences of subpopulation isolation for pollination, herbivory, and population growth in Clarkia concinna concinna (Onagraceae)",2001,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(00)00207-x"", ""crossref_title"": ""Consequences of subpopulation isolation for pollination, herbivory, and population growth in Clarkia concinna concinna (Onagraceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",79,48,,2026-09-18,no
CF01S0193,SF06:SF06P089,,Hadley et al. (2014) Ecology 95:2202- 2212,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2101848387,10.1890/13-0929.1,Tropical forest fragmentation limits pollination of a keystone understory herb,2014,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1890/13-0929.1"", ""crossref_title"": ""Tropical forest fragmentation limits pollination of a keystone understory herb"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",60,55,,2026-09-18,no
CF01S0194,SF06:SF06P090,,Hansen & Olesen (1999) Nordic Journal of Botany 19:665- 671,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1998523530,10.1111/j.1756-1051.1999.tb00676.x,Comparison of reproductive success in two orchids: the nectarless Dactylorhiza majalis s.s. and the nectar‐producing Gymnadenia conopsea s.l.,1999,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1756-1051.1999.tb00676.x"", ""crossref_title"": ""Comparison of reproductive success in two orchids: the nectarless Dactylorhiza majalis s.s. and the nectar\u2010producing Gymnadenia conopsea s.l."", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",21,30,,2026-09-18,no
CF01S0195,SF06:SF06P091,,Hauber et al. (2022) South African Journal of Botany 146:48- 57,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W3209231722,10.1016/j.sajb.2021.09.027,Mixed effect of habitat fragmentation on pollinator visitation rates but not on seed production in renosterveld of South Africa,2021,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.sajb.2021.09.027"", ""crossref_title"": ""Mixed effect of habitat fragmentation on pollinator visitation rates but not on seed production in renosterveld of South Africa"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",9,76,,2026-09-18,no
CF01S0196,SF06:SF06P092,,Hendrix & Kyhl (2000) Conservation Biology 14:304- 313,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2084649217,10.1046/j.1523-1739.2000.98253.x,Population Size and Reproduction in Phlox pilosa,2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.2000.98253.x"", ""crossref_title"": ""Population Size and Reproduction in\n                    <i>Phlox pilosa</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",63,48,,2026-09-18,no
CF01S0197,SF06:SF06P093,,Hensen & Oberprieler (2005) Conservation Genetics 6:63- 73,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1984210247,10.1007/s10592-004-7745-6,Effects of population size on genetic diversity and seed production in the rare Dictamnus albus(Rutaceae) in central Germany,2005,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10592-004-7745-6"", ""crossref_title"": ""Effects of population size on genetic diversity and seed production in the rare Dictamnus albus(Rutaceae) in central Germany"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",82,66,,2026-09-18,no
CF01S0198,SF06:SF06P094,,Hensen et al. (2005) Flora 200:3- 14,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2054530055,10.1016/j.flora.2004.05.001,"Genetic structure, population size, and seed production of Pulsatilla vulgaris Mill. (Ranunculaceae) in Central Germany",2005,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.flora.2004.05.001"", ""crossref_title"": ""Genetic structure, population size, and seed production of Pulsatilla vulgaris Mill. (Ranunculaceae) in Central Germany"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",63,75,,2026-09-18,no
CF01S0199,SF06:SF06P095,,Herrerías-Diego et al. (2006) Conservation Biology 20:1111- 1120,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1111/j.1523-1739.2006.00370.x"", ""crossref_title"": ""Effects of Forest Fragmentation on Phenological Patterns and Reproductive Success of the Tropical Dry Forest Tree\n                    <i>Ceiba aesculifolia</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0200,SF06:SF06P096,,Hirayama et al. (2007) Biological Conservation 136:315- 323,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1965407699,10.1016/j.biocon.2006.12.004,"Reduced seed production, inbreeding, and pollen shortage in a small population of a threatened tree, Magnolia stellata",2007,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2006.12.004"", ""crossref_title"": ""Reduced seed production, inbreeding, and pollen shortage in a small population of a threatened tree, Magnolia stellata"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",31,70,,2026-09-18,no
CF01S0201,SF06:SF06P097,,Hoebee & Young (2001) Heredity 86:489- 496,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2022176923,10.1046/j.1365-2540.2001.00857.x,Low neighbourhood size and high interpopulation differentiation in the endangered shrub Grevillea iaspicula McGill (Proteaceae),2001,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1365-2540.2001.00857.x"", ""crossref_title"": ""Low neighbourhood size and high interpopulation differentiation in the endangered shrub Grevillea iaspicula McGill (Proteaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",50,35,,2026-09-18,no
CF01S0202,SF06:SF06P098,,Hornemann et al. (2012) Flora 207:736- 743,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1992074045,10.1016/j.flora.2012.07.005,"Reproductive fitness, population size and genetic variation in Muscari tenuiflorum (Hyacinthaceae): The role of temporal variation",2012,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.flora.2012.07.005"", ""crossref_title"": ""Reproductive fitness, population size and genetic variation in Muscari tenuiflorum (Hyacinthaceae): The role of temporal variation"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",12,70,,2026-09-18,no
CF01S0203,SF06:SF06P099,,Ilves et al. (2013) Conservation Genetics 14:661- 669,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2131193768,10.1007/s10592-013-0459-x,"Genetic variability, population size and reproduction potential in Ligularia sibirica (L.) populations in Estonia",2013,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10592-013-0459-x"", ""crossref_title"": ""Genetic variability, population size and reproduction potential in Ligularia sibirica (L.) populations in Estonia"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",29,67,,2026-09-18,no
CF01S0204,SF06:SF06P100,,Isagi et al. (2007) Sustainability and Diversity of Forest Ecosystems: An Interdisciplinary Approach 382- 389,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s11284-007-0360-5"", ""crossref_title"": ""Genetic and reproductive consequences of forest fragmentation for populations of\n                    <i>Magnolia obovata</i>"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0205,SF06:SF06P101,,Jacquemyn et al. (2001) Plant Biology 3:561- 568,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2000622689,10.1055/s-2001-17728,"Within and Between Plant Variation in Seed Number, Seed Mass and Germinability of Primula elatior: Effect of Population Size",2001,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1055/s-2001-17728"", ""crossref_title"": ""Within and Between Plant Variation in Seed Number, Seed Mass and Germinability of <i>Primula elatior:</i> Effect of Population Size"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",44,51,,2026-09-18,no
CF01S0206,SF06:SF06P102,,Jacquemyn et al. (2002) Oecologia 130:617- 625,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2117096191,10.1007/s00442-001-0833-0,"Patch occupancy, population size and reproductive success of a forest herb (Primula elatior) in a fragmented landscape",2002,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00442-001-0833-0"", ""crossref_title"": ""Patch occupancy, population size and reproductive success of a forest herb (Primula elatior) in a fragmented landscape"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",150,53,,2026-09-18,no
CF01S0207,SF06:SF06P103,,Jacquemyn et al. (2006) Oecologia 147:434- 444,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2132422058,10.1007/s00442-005-0287-x,"Sexual reproduction, clonal diversity and genetic differentiation in patchily distributed populations of the temperate forest herb Paris quadrifolia (Trilliaceae)",2005,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00442-005-0287-x"", ""crossref_title"": ""Sexual reproduction, clonal diversity and genetic differentiation in patchily distributed populations of the temperate forest herb Paris quadrifolia (Trilliaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",64,64,,2026-09-18,no
CF01S0208,SF06:SF06P104,,Jacquemyn et al. (2008) Basic and Applied Ecology 9:392- 400,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1983624746,10.1016/j.baae.2007.05.002,"Effects of coppicing on demographic structure, fruit and seed set in Orchis mascula",2007,9.000000,7.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.baae.2007.05.002"", ""crossref_title"": ""Effects of coppicing on demographic structure, fruit and seed set in Orchis mascula"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",35,49,,2026-09-18,no
CF01S0209,SF06:SF06P105,,Jacquemyn et al. (2009) Biology Letters 5:495- 498,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2114145859,10.1098/rsbl.2009.0262,Large population sizes mitigate negative effects of variable weather conditions on fruit set in two spring woodland orchids,2009,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1098/rsbl.2009.0262"", ""crossref_title"": ""Large population sizes mitigate negative effects of variable weather conditions on fruit set in two spring woodland orchids"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",26,16,,2026-09-18,no
CF01S0210,SF06:SF06P106,,Jennersten (1988) Conservation Biology 2:359- 366,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2106587437,10.1111/j.1523-1739.1988.tb00200.x,Pollination in Dianthus deltoides (Caryophyllaceae): Effects of Habitat Fragmentation on Visitation and Seed Set,1988,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1523-1739.1988.tb00200.x"", ""crossref_title"": ""Pollination in\n                    <i>Dianthus deltoides</i>\n                    (Caryophyllaceae): Effects of Habitat Fragmentation on Visitation and Seed Set"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",520,30,,2026-09-18,no
CF01S0211,SF06:SF06P107,,Jha & Dick (2010) PNAS 107:13760- 13764,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2112423972,10.1073/pnas.1002490107,Native bees mediate long-distance pollen dispersal in a shade coffee landscape mosaic,2010,9.000000,7.000000,"{""author_match"": true, ""crossref_doi"": ""10.1073/pnas.1002490107"", ""crossref_title"": ""Native bees mediate long-distance pollen dispersal in a shade coffee landscape mosaic"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",105,60,,2026-09-18,no
CF01S0212,SF06:SF06P108,,Johnson et al. (2004) Biol Conserv 120:31- 39,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1994524023,10.1016/j.biocon.2004.01.028,Fruiting failure and limited recruitment in remnant populations of the hawkmoth-pollinated tree Oxyanthus pyriformis subsp. pyriformis (Rubiaceae),2004,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2004.01.028"", ""crossref_title"": ""Fruiting failure and limited recruitment in remnant populations of the hawkmoth-pollinated tree Oxyanthus pyriformis subsp. pyriformis (Rubiaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",57,32,,2026-09-18,no
CF01S0213,SF06:SF06P109,,Johnson et al. (2004) Biotropica 36:148- 155,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W4249838348,10.1111/j.1744-7429.2004.tb00307.x,Factors Contributing to Variation in Seed Production among Remnant Populations of the Endangered Daisy Gerbera aurantiaca 1,2004,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1744-7429.2004.tb00307.x"", ""crossref_title"": ""Factors Contributing to Variation in Seed Production among Remnant Populations of the Endangered Daisy Gerbera aurantiaca\n                    <sup>1</sup>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",30,20,,2026-09-18,no
CF01S0214,SF06:SF06P110,,Johnson et al. (2009) Biology Letters 5:282- 285,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2104393717,10.1098/rsbl.2008.0702,Relationships between population size and pollen fates in a moth-pollinated orchid,2009,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1098/rsbl.2008.0702"", ""crossref_title"": ""Relationships between population size and pollen fates in a moth-pollinated orchid"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",60,21,,2026-09-18,no
CF01S0215,SF06:SF06P111,,Jolivet et al. (2012) European Journal of Forest Research 131:1055- 1069,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2079180656,10.1007/s10342-011-0576-3,Mating patterns and pollen dispersal in four contrasting wild cherry populations (Prunus avium L.),2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10342-011-0576-3"", ""crossref_title"": ""Mating patterns and pollen dispersal in four contrasting wild cherry populations (Prunus avium L.)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",14,65,,2026-09-18,no
CF01S0216,SF06:SF06P112,,Jones & Gliddon (1999) Plant Ecology 141:151- 161,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W10143922,10.1023/a:1009805401483,Reproductive biology and genetic structure in Lloydia serotina,1999,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1023/a:1009805401483"", ""crossref_title"": ""Reproductive biology and genetic structure in Lloydia serotina"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",50,47,,2026-09-18,no
CF01S0217,SF06:SF06P113,,Jules & Rathcke (1999) Conserv Biol 13:784- 793,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2163702632,10.1046/j.1523-1739.1999.97435.x,Mechanisms of Reduced Trillium Recruitment along Edges of Old‐Growth Forest Fragments,1999,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.1999.97435.x"", ""crossref_title"": ""Mechanisms of Reduced Trillium Recruitment along Edges of Old\u2010Growth Forest Fragments"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",163,40,,2026-09-18,no
CF01S0218,SF06:SF06P114,,Kahmen & Jules (2005) Forest Ecology and Management 210:107- 116,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2169198524,10.1016/j.foreco.2005.02.018,Assessing the recovery of a long-lived herb following logging: Trillium ovatum across a 424-year chronosequence,2005,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2005.02.018"", ""crossref_title"": ""Assessing the recovery of a long-lived herb following logging: Trillium ovatum across a 424-year chronosequence"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",29,38,,2026-09-18,no
CF01S0219,SF06:SF06P115,,Kamm et al. (2011) Forest Ecology and Management 262:1047- 1053,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1978064383,10.1016/j.foreco.2011.05.040,"Genetic consequences of low local tree densities – Implications for the management of naturally rare, insect pollinated species in temperate forests",2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2011.05.040"", ""crossref_title"": ""Genetic consequences of low local tree densities \u2013 Implications for the management of naturally rare, insect pollinated species in temperate forests"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",30,55,,2026-09-18,no
CF01S0220,SF06:SF06P116,,Karrenberg & Jensen (2000) Folia Geobot 35:191- 202,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2010009577,10.1007/bf02803097,Effects of pollination and pollen source on the seed set ofPedicularis palustris,2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/bf02803097"", ""crossref_title"": ""Effects of pollination and pollen source on the seed set ofPedicularis palustris"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",33,53,,2026-09-18,no
CF01S0221,SF06:SF06P117,,"Kelly et al. (2000) In: Genetics, Demography and Viability of Fragmented Populations.",unresolved,crossref_bibliographic_to_openalex_doi,,,,,3.000000,0.000000,"{""author_match"": false, ""crossref_doi"": ""10.1017/cbo9780511623448.003"", ""crossref_title"": ""Introduction: genetics, demography and the conservation of fragmented populations"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0222,SF06:SF06P118,,Kirchner et al. (2005) Oikos 111:130- 142,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2094673475,10.1111/j.0030-1299.2005.14022.x,Effects of local density on insect visitation and fertilization success in the narrow‐endemic Centaurea corymbosa (Asteraceae),2005,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.0030-1299.2005.14022.x"", ""crossref_title"": ""Effects of local density on insect visitation and fertilization success in the narrow\u2010endemic\n                    <i>Centaurea corymbosa</i>\n                    (Asteraceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",50,66,,2026-09-18,no
CF01S0223,SF06:SF06P119,,Klank et al. (2010) Journal of Ecology 98:1389- 1397,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2111981915,10.1111/j.1365-2745.2010.01720.x,Effects of population size on plant reproduction and pollinator abundance in a specialized pollination system,2010,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-2745.2010.01720.x"", ""crossref_title"": ""Effects of population size on plant reproduction and pollinator abundance in a specialized pollination system"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",36,59,,2026-09-18,no
CF01S0224,SF06:SF06P120,,Kleizen et al. (2009) South African Journal of Botany 75:739- 743,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2005081877,10.1016/j.sajb.2009.07.013,"Variation in seed set amongst populations of a rodent pollinated geophyte, Colchicum coloratum",2009,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.sajb.2009.07.013"", ""crossref_title"": ""Variation in seed set amongst populations of a rodent pollinated geophyte, Colchicum coloratum"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",5,25,,2026-09-18,no
CF01S0225,SF06:SF06P121,,Kleunen et al. (2007) Oikos 116:1400- 1412,unresolved,crossref_bibliographic_to_openalex_doi,,,,,9.000000,0.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.2007.0030-1299.16004.x"", ""crossref_title"": ""Reproductive assurance through self-fertilization does not vary with population size in the alien invasive plant Datura stramonium"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0226,SF06:SF06P122,,Knapp et al. (2001) Oecologia 128:48- 55,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2138082164,10.1007/s004420000623,Pollen-limited reproduction in blue oak: implications for wind pollination in fragmented populations,2001,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s004420000623"", ""crossref_title"": ""Pollen-limited reproduction in blue oak: implications for wind pollination in fragmented populations"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",193,39,,2026-09-18,no
CF01S0227,SF06:SF06P123,,Kolb & Lindhorst (2006) Plant Ecology 185:209- 220,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2092910545,10.1007/s11258-005-9096-x,Forest fragmentation and plant reproductive success: a case study in four perennial herbs,2006,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s11258-005-9096-x"", ""crossref_title"": ""Forest fragmentation and plant reproductive success: a case study in four perennial herbs"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",21,50,,2026-09-18,no
CF01S0228,SF06:SF06P124,,Kolb (2005) J Ecol 93: 1226- 1237,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1550622743,10.1111/j.1365-2745.2005.01049.x,Reduced reproductive success and offspring survival in fragmented populations of the forest herbPhyteuma spicatum,2005,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-2745.2005.01049.x"", ""crossref_title"": ""Reduced reproductive success and offspring survival in fragmented populations of the forest herb<i>Phyteuma spicatum</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",114,57,,2026-09-18,no
CF01S0229,SF06:SF06P125,,Kolb (2008) Biological Conservation 141:2540- 2549,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2083585035,10.1016/j.biocon.2008.07.015,Habitat fragmentation reduces plant fitness by disturbing pollination and modifying response to herbivory,2008,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2008.07.015"", ""crossref_title"": ""Habitat fragmentation reduces plant fitness by disturbing pollination and modifying response to herbivory"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",91,58,,2026-09-18,no
CF01S0230,SF06:SF06P126,,Kolb et al. (2010) Ecology 91:3210- 3217,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2124558710,10.1890/09-2207.1,Population size affects vital rates but not population growth rate of a perennial plant,2010,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1890/09-2207.1"", ""crossref_title"": ""Population size affects vital rates but not population growth rate of a perennial plant"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",38,39,,2026-09-18,no
CF01S0231,SF06:SF06P127,,Krauss et al. (2007) Australian Journal of Botany 55:390- 399,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2073359631,10.1071/bt06141,Population-size effects on seeds and seedlings from fragmented eucalypt populations: implications for seed sourcing for ecological restoration,2007,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1071/bt06141"", ""crossref_title"": ""Population-size effects on seeds and seedlings from fragmented eucalypt populations: implications for seed sourcing for ecological restoration"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",36,46,,2026-09-18,no
