candidate_openalex_id,doi,title,publication_date,publication_year,work_type,first_author,source_name,is_retracted_metadata,citation_directions,source_seed_ids,n_source_seeds,candidate_already_seed,cutoff_status,screening_status,outcome_opened
W2290162968,,Inferences about the capacity to disperse and migrate : from a local scale to the wider landscape -,2011-01-01,2011,article,Etienne K. Klein,DSpace (Centre National De La Recherche Scientifique),no,forward_citation,CF01S0060,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2290195741,10.1890/15-1322.1,Radial distributions of air plants: a comparison between epiphytes and mistletoes,2016-04-01,2016,article,Amanda O. Taylor,Ecology,no,forward_citation,CF01S0258,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2290210451,10.21273/hortsci.43.6.1925,Isolation and Characterization of Nine Microsatellite Markers for Cymbidium sinense,2008-10-01,2008,article,Kuaifei Xia,HortScience,no,forward_citation,CF01S0014,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2290252368,10.1098/rspb.2015.2347,Corridors restore animal-mediated pollination in fragmented tropical forest landscapes,2016-01-27,2016,article,Urs G. Kormann,Proceedings of the Royal Society B Biological Sciences,no,backward_reference;forward_citation,CF01S0010;CF01S0144;CF01S0145;CF01S0193;CF01S0316;CF01S0343,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2290262283,10.15666/aeer/1301_181192,HONEYBEE (APIS MELLIFERA) MEDIATED INCREASED REPRODUCTIVE SUCCESS OF A RARE DECEPTIVE ORCHID,2015-04-05,2015,article,"Bíró, Éva",Applied Ecology and Environmental Research,no,forward_citation,CF01S0208;CF01S0253,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2290396120,10.1007/s10592-016-0811-z,Does higher connectivity lead to higher genetic diversity? Effects of habitat fragmentation on genetic variation and population structure in a gypsophile,2016-01-19,2016,article,Alicia Gómez‐Fernández,Conservation Genetics,no,forward_citation,CF01S0097;CF01S0248;CF01S0292,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291150020,,Allozyme diversity in the endangered herb Lycoris sanguinea var. koreana (Amaryllidaceae),1999-01-01,1999,article,Myong Gi Chung,,no,forward_citation,CF01S0179,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291182661,,Densidade populacional e relações alométricas de Psychotria leiocarpa Cham. & Schltdt. (Rubiaceae) em paisagem fragmentada no Morro Santana,2007-01-01,2007,article,Flavio Manoel,,no,forward_citation,CF01S0286,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291581270,10.1007/s10592-016-0827-4,Genetic diversity in the locally declining Laserpitium prutenicum L. and the more common Selinum carvifolia (L.) L.: a “silent goodbye”?,2016-03-02,2016,article,Katja Reichel,Conservation Genetics,no,forward_citation,CF01S0198;CF01S0301,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291606561,10.3732/ajb.1500214,Pollen limitation is not the rule in nival plants: A study from the European Central Alps,2016-03-01,2016,article,Johanna Wagner,American Journal of Botany,no,backward_reference,CF01S0077,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291658857,,GENETIC STRUCTURE OF RARE EPIPACTIS ATRORUBENS POPULATIONS FROM TWO NATIONAL PARKS IN NORTHEAST POLAND,2006-01-01,2006,article,Emilia Brzosko,,no,backward_reference;forward_citation,CF01S0173;CF01S0362,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291665943,,"Fruit–feeding butterfly assemblages at Dlinza and Entumeni Nature Reserves, KwaZulu–Natal : a quantitative biodiversity study",2011-01-01,2011,dissertation,Wayne Steven Forrester,Boloka Institutional Repository (North-west University),no,forward_citation,CF01S0168;CF01S0169,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2291922631,10.1515/sg-2007-0033,High Levels of Outcrossing in a Family Trial of Western Australian Sandalwood (Santalum spicatum),2007-12-01,2007,article,Kado Muir,Silvae genetica/Silvae Genetica,no,forward_citation,CF01S0256;CF01S0337,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292003917,10.3732/ajb.1500172,Pollen performance traits reveal prezygotic nonrandom mating and interference competition in Arabidopsis thaliana,2016-02-29,2016,article,Robert John Swanson,American Journal of Botany,no,forward_citation,CF01S0274,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292080197,,"""VARIABILIDAD MORFOLÓGICA Y GENÉTICA DEL MEZQUITE Prosopis laevigata (Humb. & Bonpl. ex Willd.) EN EL ESTADO DE AGUASCALIENTES"".",2014-01-01,2014,article,Ricardo Luna Castañón,,no,forward_citation,CF01S0110,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292136736,,"Some aspects of flowering and reproductive behaviour in Eucalyptus grandis (Hill) Maiden at J.D.M. Keet Forest Research Station. 2. The fruit, seed, seedlings, self fertility, selfing and inbreeding effects.",1976-01-01,1976,article,L. M. Hodgson,South African Forestry Journal,no,backward_reference,CF01S0136,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292383733,10.4238/gmr.15017477,Intravarietal polymorphisms reveal possible common ancestor of native Schinus terebinthifolius Raddi populations in Brazil,2016-01-01,2016,article,J.V.C. Pinto,Genetics and Molecular Research,no,forward_citation,CF01S0050,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292551915,,Reproductive and Genetic Consequences of Fragmentation in Chokecherry,2011-01-01,2011,dissertation,Adriana Suarez‐Gonzalez,,no,forward_citation,CF01S0020;CF01S0091;CF01S0111;CF01S0112;CF01S0140;CF01S0147;CF01S0152;CF01S0157;CF01S0228;CF01S0257;CF01S0282;CF01S0335;CF01S0346;CF01S0350;CF01S0363,15,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292600583,,"ements of bats (Mammalia, Chiroptera) in",2006-01-01,2006,article,F Atlantic,,no,forward_citation,CF01S0283,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292688656,10.1093/oxfordjournals.jhered.a109617,Genetic control of isozyme variation in Camellia japonica L.,1982-05-01,1982,article,Jonathan F. Wendel,Journal of Heredity,no,backward_reference,CF01S0342,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2292890793,,Conservation biology of two endemic Beyeria species (Euphorbiaceae) from southern Western Australia,2015-01-01,2015,article,Stirling Highway,,no,forward_citation,CF01S0344,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2293345131,10.5860/choice.33-5711,Floral biology: studies on floral evolution in animal-pollinated plants,1996-06-01,1996,book-review,,Choice Reviews Online,no,backward_reference,CF01S0322,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2293718877,,La familia Bombacaceae (Malvales) en Costa Rica,1997-01-01,1997,article,Alfredo Cascante‐Marín,Americanae (AECID Library),no,backward_reference,CF01S0284,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2294065880,,"PopGene32, Microsoft windows-based freeware for population genetic analysis. Version 1.32",2000-01-01,2000,article,FC Yeh,,no,backward_reference,CF01S0363,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2294694878,,Impact of disturbance on population and genetic structure of tropical forest trees,2004-01-01,2004,article,Wickneswari Ratnam,Unimas Institutional Repository (Universiti Malaysia Sarawak),no,backward_reference;forward_citation,CF01S0096;CF01S0236,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2294881796,10.1890/15-0734.1,Connectivity from a different perspective: comparing seed dispersal kernels in connected vs. unfragmented landscapes,2016-05-01,2016,article,John D. Herrmann,Ecology,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2295066866,10.1111/ele.12596,The population ecology of male gametophytes: the link between pollination and seed production,2016-03-11,2016,article,Lawrence D. Harder,Ecology Letters,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2295513395,10.1016/j.cois.2016.01.007,Complex community and evolutionary responses to habitat fragmentation and habitat edges: what can we learn from insect science?,2016-01-27,2016,review,Shannon M. Murphy,Current Opinion in Insect Science,no,forward_citation,CF01S0248,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2295713083,10.26021/8327,Masting and insect pollination in the dioecious alpine herb aciphylla,2006-01-01,2006,dissertation,Laura Young,UC Research Repository  (University of Canterbury),no,forward_citation,CF01S0222;CF01S0332,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2296082248,10.1016/j.foreco.2016.03.010,Determinants of functional connectivity of holm oak woodlands: Fragment size and mouse foraging behavior,2016-03-12,2016,article,Teresa Morán‐López,Forest Ecology and Management,no,forward_citation,CF01S0063;CF01S0269,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2296268568,,Insect foraging energetics,1983-01-01,1983,article,Bernd Heinrich,Medical Entomology and Zoology,no,backward_reference,CF01S0322,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2296526543,10.1016/j.agee.2016.03.001,Habitat management on multiple spatial scales can enhance bee pollination and crop yield in tropical homegardens,2016-03-09,2016,article,Iris Motzke,Agriculture Ecosystems & Environment,no,forward_citation,CF01S0168;CF01S0169,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2296644203,10.1111/nph.13916,Facilitation contributes to Mediterranean woody plant diversity but does not shape the diversity–productivity relationship along aridity gradients,2016-03-09,2016,article,Pedro J. Rey,New Phytologist,no,backward_reference,CF01S0288,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2296700308,10.1590/1519-6984.10614,Phenology of two Ficus species in seasonal semi-deciduous forest in Southern Brazil,2015-11-20,2015,article,Edmílson Bianchini,Brazilian Journal of Biology,no,backward_reference,CF01S0281,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W229732833,10.1017/cbo9781139519960.015,The evolutionary history of the Australian flora and its relevance to biodiversity conservation,2014-11-06,2014,book-chapter,Maurizio Rossetto,Cambridge University Press eBooks,no,forward_citation,CF01S0293,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2297838689,10.1111/1365-2435.12655,Inbreeding and neighbouring vegetation drive drought‐induced die‐off within juniper populations,2016-03-02,2016,article,Francisco Lloret,Functional Ecology,no,forward_citation,CF01S0020;CF01S0124,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2297903217,10.1101/038125,The genetic Allee effect: A unified framework for the genetics and demography of small populations,2016-01-28,2016,preprint,Gloria M. Lucque,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0350,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2298143365,10.1890/15-0733.1,Hierarchical analysis of taxonomic variation in intraspecific competition across fish species,2016-05-25,2016,article,Andrew P. Foss‐Grant,Ecology,no,forward_citation,CF01S0338,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2298190695,10.2135/1980.hybridizationofcrops.c7,Interspecific and Intergeneric Hybridization,1980-01-01,1980,other,Henry H. Hadley,"ASSA, CSSA and SSSA",no,backward_reference,CF01S0252,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2298699765,10.1515/hacq-2015-0017,"Conservation Value, Management and Restoration of Europe’S Semi‑Natural Open Landscapes",2015-06-01,2015,editorial,Marta Carboni,Hacquetia,no,forward_citation,CF01S0275,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2299178063,10.1017/cbo9780511736551.018,The role of trait-mediated indirect interactions for multispecies plant–animal mutualisms,2012-12-06,2012,book-chapter,Rebecca E. Irwin,Cambridge University Press eBooks,no,forward_citation,CF01S0333;CF01S0334,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2299550804,10.1111/eea.12432,"Effects of temperature on pupal and egg development of E uphranta connexa, a candidate biological control agent for invasive swallow‐worts in North America",2016-03-17,2016,article,Aurelien Leroux,Entomologia Experimentalis et Applicata,no,forward_citation,CF01S0237,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2299686412,10.1016/j.bse.2016.03.009,"Smells like debauchery: The chemical composition of semen-like, sweat-like and faintly foetid floral odours in Xysmalobium (Apocynaceae: Asclepiadoideae)",2016-03-18,2016,article,Adam Shuttleworth,Biochemical Systematics and Ecology,no,forward_citation,CF01S0150,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2299813445,10.25335/m5h74n,"Oak savanna restoration strategies and their effects on light, vegetative cover, flowering forbs, and pollinator communities",2013-01-01,2013,dissertation,Mitchell C. Lettow,Michigan State University Libraries,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2299833149,10.1111/1365-2664.12652,Can above‐ground ecosystem services compensate for reduced fertilizer input and soil organic matter in annual crops?,2016-03-18,2016,article,Stijn van Gils,Journal of Applied Ecology,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300287306,10.1007/s00468-016-1381-x,Genetic diversity and population structure of Melia azedarach in North-Western Plains of India,2016-03-12,2016,article,Sapna Thakur,Trees,no,forward_citation,CF01S0022,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300290026,,Genetic properties of Dioscorea japonica (Dioscoreaceae) growing in the Hiyama district of southwest Hokkaido [Japan],2001-01-01,2001,article,Satoshi Natsume,,no,backward_reference,CF01S0057,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300406041,10.2298/abs151111011v,Small-scale variations in leaf shape under anthropogenic disturbance in dioecious forest forb mercurialis perennis: A geometric morphometric examination,2016-01-01,2016,article,Vukica Vujić,Archives of Biological Sciences,no,forward_citation,CF01S0102,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300452224,,Schinus molle L.,2002-01-01,2002,article,D. Jøker,,no,backward_reference,CF01S0055,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300670290,,FENOLOGÍA REPRODUCTIVA DE ÁRBOLES Y OTROS BIOTIPOS EN EL MUNICIPIO CARIPE DEL ESTADO MONAGAS,2012-09-27,2012,article,América Lárez Rivas,Ernstia,no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300722901,10.1111/nph.13920,The abiotic and biotic drivers of rapid diversification in A ndean bellflowers (Campanulaceae),2016-03-14,2016,article,Laura P. Lagomarsino,New Phytologist,no,forward_citation,CF01S0064;CF01S0065,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2300824129,10.1007/s10530-016-1113-6,Timing of invasive pollen deposition influences pollen tube growth and seed set in a native plant,2016-03-16,2016,article,Daniela Bruckman,Biological Invasions,no,backward_reference,CF01S0010,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2301082923,10.31274/etd-180810-4415,Bison-mediated seed dispersal in a tallgrass prairie reconstruction,2015-01-01,2015,dissertation,Peter Gregory Eyheralde,,no,forward_citation,CF01S0088,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2301342411,10.3929/ethz-a-007309260,Adaptive genetic variation and gene flow potential in the alpine plant Arabis alpina,2011-01-01,2011,dissertation,"Bühler, Dominique",Repository for Publications and Research Data (ETH Zurich),no,forward_citation,CF01S0070,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2301432462,10.14430/arctic4548,"Spatial Genetic Structure of Long-tailed Ducks (Clangula hyemalis) among Alaskan, Canadian, and Russian Breeding Populations + Supplementary Appendix Tables S1 and S2 (See Article Tools)",2016-03-01,2016,article,Robert E. Wilson,ARCTIC,no,backward_reference,CF01S0270,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2301572527,10.5344/ajev.2015.15012,"Population Structure of Vitis rupestris, an Important Resource for Viticulture",2015-06-19,2015,article,Dániel Pap,American Journal of Enology and Viticulture,no,forward_citation,CF01S0020,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302090022,,"Ecología de poblaciones y aspectos implicados en la conservación de xylopia ligustrifolia y laetia americana, dos especies de los ecosistemas inundables de la cuenca media alta del río Cauca (Valle del Cauca).",2014-08-03,2014,dissertation,Stefanía Pérez Medina,,no,forward_citation,CF01S0210,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302107342,10.1007/s10592-016-0833-6,"Social structure and landscape genetics of the endemic New Caledonian ant Leptomyrmex pallens Emery, 1883 (Hymenoptera: Formicidae: Dolichoderinae), in the context of fire-induced rainforest fragmentation",2016-03-17,2016,article,Maïa Berman,Conservation Genetics,no,forward_citation,CF01S0340,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302122669,,,,,,,,,backward_reference,CF01S0150,1,no,metadata_unresolved,pending_bibliographic_metadata_recovery,no
W2302333208,10.1093/biosci/biv155,Maximizing Seed Resources for Restoration in an Uncertain Future,2015-12-09,2015,article,Linda Broadhurst,BioScience,no,backward_reference;forward_citation,CF01S0006;CF01S0361,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302540334,10.3732/apps.1500102,Isolation and characterization of 13 microsatellites for the rare endemic shrub Tetratheca erubescens (Elaeocarpaceae),2016-02-01,2016,article,Janet M. Anthony,Applications in Plant Sciences,no,forward_citation,CF01S0137,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302544963,,Aplicación de cadenas de Markov para describir la dinámica del transporte polen por murciélagos polinizadores,2010-01-01,2010,dissertation,Laura Perlaza Jiménez,,no,forward_citation,CF01S0112;CF01S0157;CF01S0275;CF01S0282;CF01S0283,5,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302545932,10.5586/aa.2015.021,The effect of the shape of gaps on microenvironmental conditions and seedling recruitment in Molinietum caeruleae meadows,2015-01-01,2015,article,Kinga Kostrakiewicz-Gierałt,Acta Agrobotanica,no,forward_citation,CF01S0261,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2302619588,10.1007/s10980-016-0359-9,How do field margins contribute to the functional connectivity of insect-pollinated plants?,2016-03-23,2016,article,Clémence Guiller,Landscape Ecology,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2303075713,,Consequences of habitat fragmentation: connectivity lies in the eye of the beholder,2008-05-01,2008,dissertation,Naiara Sardinha-Pinto,Texas ScholarWorks (Texas Digital Library),no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2303132100,10.1017/s0266467416000067,"Gene flow and fine-scale spatial genetic structure inCabralea canjerana(Meliaceae), a common tree species from the Brazilian Atlantic forest",2016-03-01,2016,article,Arthur Tavares de Oliveira Melo,Journal of Tropical Ecology,no,forward_citation,CF01S0050;CF01S0066;CF01S0091;CF01S0292,4,yes,eligible_through_cutoff,existing_CF01_seed_no_new_screen,no
W2303157632,10.1371/journal.pone.0151730,Genetic Diversity and Population Structure of the Rare and Endangered Plant Species Pulsatilla patens (L.) Mill in East Central Europe,2016-03-22,2016,article,Monika Szczecińska,PLoS ONE,no,forward_citation,CF01S0170;CF01S0198;CF01S0203,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2303201406,,"The Impact of Logging Damage on Tropical Rainforests, their Recovery and Regeneration: an Annotated Bibliography",2011-01-01,2011,article,William D. Hawthorne,,no,forward_citation,CF01S0186,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2303969071,,Diversité génétique et adaptation au milieu chez les arbres forestiers tropicaux,2011-01-01,2011,article,William Montaigne,,no,forward_citation,CF01S0043;CF01S0050;CF01S0067;CF01S0142;CF01S0236;CF01S0282,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2304552413,10.2307/4002685,Importance of Predation and Germination on Losses from the Seed Bank of Calden (Prosopis Caldenia),1996-03-01,1996,article,Pamela Lerner,Journal of Range Management,no,backward_reference,CF01S0110,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2304808447,,"Fire, grazing, and herbicide: Effects of rangeland management on bee and floral communities in Oklahoma",2010-12-01,2010,dissertation,Kenneth Wallen,SHAREOK (University of Oklahoma; Oklahoma State University; Central Oklahoma University),no,forward_citation,CF01S0112,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2305571715,,"Research Article Genetic diversity of Viola cazorlensis Gand., an endemic species of Mediterranean dolomitic habitats: implications for conservation",2015-01-01,2015,article,Jose Luis C,,no,forward_citation,CF01S0179,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2305639209,10.1017/cbo9780511542022.022,Coevolutionary Dynamics and the Conservation of Mutualisms,2004-06-10,2004,book-chapter,Judith L. Bronstein,Cambridge University Press eBooks,no,forward_citation,CF01S0112;CF01S0217,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2306980708,,"The influence of the monocarpic herb, Isoglossa woodii, on subtropical forest tree dynamics and diversity.",2009-01-01,2009,dissertation,Zivanai Tsvuura,ResearchSpace (University of KwaZulu-Natal),no,forward_citation,CF01S0139,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2307115635,10.1093/jpe/rtv049,Shortened anther–stigma distance reduces compatible pollination in two distylousPrimulaspecies,2015-06-24,2015,article,Shujuan Liu,Journal of Plant Ecology,no,forward_citation,CF01S0131,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2307784124,,CIST ACEAE: A PLANT F AMIL Y WITH HARD SEEDS,1993-01-01,1993,article,Costas A. Thanos,,no,backward_reference,CF01S0037,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2307999818,10.1111/brv.12261,"Demographic and genetic connectivity: the role and consequences of reproduction, dispersal and recruitment in seagrasses",2016-03-23,2016,review,Gary A. Kendrick,Biological reviews/Biological reviews of the Cambridge Philosophical Society,no,backward_reference,CF01S0099,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2308261635,10.1080/21513732.2016.1168868,Enrichment of Central African logged forests with high-value tree species: testing a new approach to regenerating degraded forests,2016-01-02,2016,article,Jean‐Louis Doucet,International Journal of Biodiversity Science Ecosystems Services & Management,no,backward_reference,CF01S0047,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2308683599,,"Seral stage, site conditions, and the vulnerability of understory plant communities to forest harvesting",2005-01-01,2005,dissertation,Jason Richard Smith,Summit (Simon Fraser University),no,forward_citation,CF01S0240,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2308802756,,"""VARIABILIDADE E DIVERSIDADE GENÉTICA DE POPULAÇÕES DE Ocotea notata (NEES & MART.) MEZ (LAURACEAE)""",2014-01-01,2014,article,Ciências Biológicas,,no,forward_citation,CF01S0043,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2309257135,,Genetic Structure of Fagus sylvatica L. Populations in Southeastern Europe,1997-01-01,1997,article,K. Hazler,Silvae genetica/Silvae Genetica,no,backward_reference,CF01S0084,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2309449723,10.1093/jpe/rtv057,Variation of a floral polymorphism at different spatial scales in the Mediterranean geophyteNarcissus assoanus,2015-09-09,2015,article,Regina Berjano,Journal of Plant Ecology,no,forward_citation,CF01S0251;CF01S0332;CF01S0341,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2310131119,10.1016/j.foreco.2016.03.043,Foliar diseases in a seasonal tropical dry forest: Impacts of habitat fragmentation,2016-03-24,2016,article,Graciela García‐Guzmán,Forest Ecology and Management,no,forward_citation,CF01S0155;CF01S0156;CF01S0157,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2310868035,10.1002/ece3.2042,The phylogeography of Fagus hayatae (Fagaceae): genetic isolation among populations,2016-03-21,2016,article,Lingxiao Ying,Ecology and Evolution,no,forward_citation,CF01S0020;CF01S0226,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2311338730,10.7751/telopea20085806,"From populations to communities: understanding changes in rainforest diversity through the integration of molecular, ecological and environmental data.",2008-02-15,2008,article,Maurizio Rossetto,Telopea,no,forward_citation,CF01S0293,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2311485678,,Reproductive Success Responses To Habitat Fragmentation In Eurasian Treecreepers,2013-04-30,2013,dissertation,Eric Le Tortorec,Doria (University of Helsinki),no,forward_citation,CF01S0321,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2311813871,10.1007/s10530-016-1121-6,Pollinator-mediated impacts of alien invasive plants on the pollination of native plants: the role of spatial scale and distinct behaviour among pollinator guilds,2016-03-26,2016,article,Matthias Albrecht,Biological Invasions,no,forward_citation,CF01S0113,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312215696,10.1111/j.1558-5646.1983.tb05595.x,SELF‐INCOMPATIBILITY IN CENTRAL AMERICANHELICONIA,1983-07-01,1983,article,W. John Kress,Evolution,no,backward_reference,CF01S0193,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312295173,10.2307/2260501,"Post-Fire Recruitment and Mortality in a Population of the Mallee Eucalyptus Incrassata in Semi-Arid, South-Eastern Australia",1985-07-01,1985,article,A. B. Wellington,Journal of Ecology,no,backward_reference,CF01S0125,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312310674,10.2307/2261063,Population Density and Fruit Set in Three Dioecious Tree Species in Australian Tropical Rain Forest,1992-03-01,1992,article,Susan House,Journal of Ecology,no,backward_reference,CF01S0186;CF01S0306,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312519465,10.1111/j.1558-5646.1976.tb00920.x,"OUTCROSSING IN NATURAL POPULATIONS. V. ANALYSIS OF OUTCROSSING, INBREEDING, AND SELECTION IN CLARKIA EXILIS AND CLARKIA TEMBLORIENSIS",1976-09-01,1976,article,Frank C. Vasek,Evolution,no,backward_reference,CF01S0147;CF01S0287,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312586696,10.2307/2388478,The Mating System of Cavanillesia platanifolia Under Extremes of Flowering-Tree Density: A Test of Predictions,1992-03-01,1992,article,Darlyne A. Murawski,Biotropica,no,backward_reference,CF01S0016;CF01S0076;CF01S0091;CF01S0110;CF01S0142;CF01S0176;CF01S0186;CF01S0219;CF01S0226;CF01S0236;CF01S0267;CF01S0284;CF01S0306,13,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312633468,10.1093/aob/mcu256,A last stand in the Po valley: genetic structure and gene flow patterns in Ulmus minor and U. pumila,2015-02-26,2015,article,Bruno Bertolasi,Annals of Botany,no,backward_reference;forward_citation,CF01S0046;CF01S0226,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312659992,,Tropical Dry Forests The Most Endangered Major Tropical Ecosystem,1988-01-01,1988,article,E. O. Wilson,,no,backward_reference,CF01S0142,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312685194,10.15666/aeer/1103_343354,GENETIC VARIATIONS WITHIN AND AMONG POPULATIONS OF ANASTATICA HEIROCHUNTICA AT MACROSCALE GEOGRAPHICAL RANGE,2013-12-05,2013,article,Hanan F. Kabiel,Applied Ecology and Environmental Research,no,forward_citation,CF01S0235,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312688383,10.1016/j.sajb.2016.02.205,Combining pollination ecology and fine-scale spatial genetic structure analysis to unravel the reproductive strategy of an insular threatened orchid,2016-04-06,2016,article,Rodolphe Gigant,South African Journal of Botany,no,forward_citation,CF01S0078;CF01S0080,2,yes,eligible_through_cutoff,existing_CF01_seed_no_new_screen,no
W2312697362,10.2307/2260260,Seed Size Variation and Pollinator Uncertainty in Ipomopsis Aggregata (Polemoniaceae),1986-06-01,1986,article,Larry L. Wolf,Journal of Ecology,no,backward_reference,CF01S0205,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
