cf01_seed_id,seed_canonical_search_key,seed_openalex_id,direction,candidate_openalex_id,candidate_cutoff_status,candidate_already_seed,outcome_opened
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2100343766,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2109428038,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2111143928,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2112867778,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2121992509,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2122258728,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2129775337,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2139465708,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2144758712,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2146740976,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2149427681,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2152949207,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2154469825,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2155905848,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2157420693,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2165084994,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2172575084,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2290252368,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2314525792,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2331888702,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2333957478,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2347209791,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2424527016,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2462317262,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2744228492,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W2804661194,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W3023313753,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W3140211832,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W3143782512,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W3144428054,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,backward_reference,W6751795756,metadata_unresolved,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W2954529226,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W3016813947,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W3034953358,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4229010854,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4295062612,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4307984605,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4308921445,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4316368731,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4319339601,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4379375101,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4381623784,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4388334459,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4408635723,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4409345008,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4410761917,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4411057123,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4413099583,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4415902874,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W4417193384,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W7133190177,eligible_through_cutoff,no,no
CF01S0144,SF06:SF06P040,W2925278902,forward_citation,W7151462434,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W1880815755,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W1963405395,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W1998392773,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2003551996,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2003848934,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2014021633,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2020283434,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2023132481,eligible_through_cutoff,yes,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2023669819,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2033301130,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2034822410,eligible_through_cutoff,yes,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2037814319,eligible_through_cutoff,yes,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2044440166,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2058647354,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2093261790,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2096177234,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2097282068,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2100343766,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2105065343,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2106171149,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2109158012,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2109428038,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2111143928,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2111427282,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2113572182,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2116610733,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2121992509,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2126299788,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2131407644,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2136980022,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2138043077,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2139465708,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2144584891,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2144729071,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2144758712,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2146345110,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2146740976,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2146750764,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2154469825,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2160508732,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2290252368,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2314525792,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2328697297,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2804661194,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W2888702221,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W317331259,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W4245856571,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W6651278688,metadata_unresolved,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W6661707478,metadata_unresolved,no,no
CF01S0145,SF06:SF06P041,W2901032675,backward_reference,W6751795756,metadata_unresolved,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W2954529226,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W3026387582,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W3034953358,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W3100118178,eligible_through_cutoff,yes,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W3128997820,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W3201447185,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W3212577737,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W4281671523,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W4285037354,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W4297359992,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W4308432202,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W4396720990,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W4415780699,eligible_through_cutoff,no,no
CF01S0145,SF06:SF06P041,W2901032675,forward_citation,W7204901163,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1408709264,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1557941507,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1570622790,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1625343892,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1905487223,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1976706170,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1993766938,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W1996114887,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2036002592,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2036063581,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2036581982,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2037814319,eligible_through_cutoff,yes,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2050342766,eligible_through_cutoff,yes,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2063737525,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2071798126,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2090028769,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2094503993,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2097813882,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2103336148,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2108561556,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2112882763,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2116601594,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2118397838,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2120533136,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2127597920,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2128993230,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2133738736,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2142018686,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2143144439,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2144171799,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2146145096,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2149139127,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2149427681,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2149764653,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2153158370,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2166491481,eligible_through_cutoff,yes,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2166917222,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2168433101,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2171783890,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2174119873,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2318293239,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2319042553,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2346003942,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2473939429,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W24781164,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2480367193,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2489390190,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2500314992,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2522666624,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2562018573,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2584092421,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2590943843,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2753367099,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2790434992,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2792221380,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2794151354,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2796018019,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2902363020,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2946087224,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2965006078,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W2971534114,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W3006881575,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W3016336026,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W4250800234,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W650702067,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W6628204122,metadata_unresolved,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W6666657210,metadata_unresolved,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W6673291233,metadata_unresolved,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W6682484299,metadata_unresolved,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W6699916881,metadata_unresolved,no,no
CF01S0146,SF06:SF06P042,W3154779652,backward_reference,W6749346133,metadata_unresolved,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4224239944,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4307038678,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4309264153,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4327846094,eligible_through_cutoff,yes,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4386843931,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4387519860,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4390731058,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4391538179,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4393246380,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4408002482,eligible_through_cutoff,no,no
CF01S0146,SF06:SF06P042,W3154779652,forward_citation,W4410039798,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1481049842,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1569316099,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1578246244,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1589413418,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1718157228,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1963405395,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1964855022,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1969746417,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1975238577,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1979525837,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W1980151980,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2009050160,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2009475438,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2010748822,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2011507137,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2011892171,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2014766160,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2020874022,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2022176923,eligible_through_cutoff,yes,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2023042404,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2023711308,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2032969462,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2035164186,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2035863409,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2040178462,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2043014376,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2050780708,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2054563973,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2076235360,eligible_through_cutoff,yes,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2090789210,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2093309524,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2103855098,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2110550564,eligible_through_cutoff,yes,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2114922638,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2123861375,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2127588110,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2131333191,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2132017532,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2134196585,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2138458424,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2146345110,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2146778590,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2151041383,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2156685605,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2174735985,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2174944929,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2176644015,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2204032590,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2312519465,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2314745930,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2318773932,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2322257735,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2323895351,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2333594817,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2335313958,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2335412040,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2484727946,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W2764433274,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W4235990461,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W4376496977,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,backward_reference,W95465617,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1547921499,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1791784101,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1855146189,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1877365014,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1909916158,eligible_through_cutoff,yes,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1932289741,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1932472166,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1956278056,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1978610360,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1986902959,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W1991232141,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2001797922,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2032625415,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2041046997,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2050896309,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2055640226,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2067900139,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2076664175,eligible_through_cutoff,no,no
CF01S0147,SF06:SF06P043,W2158745757,forward_citation,W2080238298,eligible_through_cutoff,no,no
